tweet,Hate_Speech
@darrenrovell Great switch I hate pepsi,0
@FoxNews @KatTimpf @GregGutfeldShow Try minding your own business Fox and Fools.,0
@HilaryHake @NHolmstedt @JRubinBlogger You leftist find the flag abhorrent. You let athletes and entertainers kneel… https://t.co/mW2fSPH5jk,0
RT @MBodgio: 8. l’Atletico Madrid de Diego Simeone n’a rien a envier au Real et au Barça,0
"@ABC To many laws, to many arrest, to many people in jail. Our country has the most people in prison. If u sneeze wrong u can go to jail.",0
"@SkyNewsAust @RossCameron4 How many grumpy old white men watch these two grumpy old white men? I mean really, is it 8, 9, 11?",0
"RT @4VjZQY1012A8RbY: #بامر_سامي_عموري_هلالي
https://t.co/G5rLhBZ9rw",0
@montie @BrandonLewis He is what is commonly called a complete and utter stupid twat,0
@Rajijos @darrenrovell Great White?,0
RT @PabloGimnez2: @ssxrxhh Y hacer nubes y rematar con historias de miedo. O cantar con una guitarra de fondo,0
@realDonaldTrump @SecPompeo @TuckerCarlson @FoxNews Tell your white people to build a wall like you did,0
@Channel4News @theresa_may @MichaelLCrick Good old centrism.,0
@PhilHayYEP @rods_rm @SteveLTurner @Frases_M_Bielsa What a man!,0
"RT @Kazu_Marvelous: さーて？

そろそろ皆さんも
気になっているかもしれない？

靴下の答えを…🤔☆

正解は、、、、

匠さんのでしたー😂😂

乾燥機にかけたら
縮んでしまったそう🤭💥

((((；ﾟДﾟ)))))))ギョ…💦

#初めて見た時の
#衝撃的…",0
@spectator Deport the PROBLEM,0
"@2tweetaboutit @MailOnline Why carry the vile creature! Drag it, then hang it!",0
@TheSun Ratings down are they? Who believes  this shite?,0
@gavinesler .@JasonJHunter should have his own show! @BBCNews @SkyNewsPolitics @itvnews @Channel4News,0
@chucktodd @chucktodd  keep up the good work. Your lies are helping many people decide to #WalkAway. #MAGA,0
"@ABC Is he saying guns don’t kill people, people kill people?

Sure sounds like it.",0
@nfmusic You shoot,0
@SierraClub @USATODAY @TrevorHughes We just wanna kill anything and everything.,0
@FerIglesias @CFKArgentina esto es fotoshop???,0
@aSweetEspresso @superEUchild @MissKarenWalker @PuppetzOf @taracartergmc @mechanic_mrs @_jchr5667_ @JMPSimor… https://t.co/XfSMw5mO3g,0
@FoxNews LOL no he’s fucking not,0
"@BBCOne loving #Bodyguard and his amazing changing shirts..white, grey,white grey!🤣🤣",0
@maggieNYT Trump’s gamble is that most of his supporters are closet white supremicists.,0
White Texas police officer found guilty of murder for fatally shooting black teen in car https://t.co/hH6WUkkdV2 via @nbcnews,0
@strachpa @FactNeutral @jaketapper @CNNPolitics Like... Democrates owned all black slaves is a history that #LeftWingTerrorist forget.,0
RT @otaaee: cosmo the one who gave birth. HE cheated https://t.co/G9UBsbXyuU,0
@MostHumble_3x Nah got the wrong jerz 😂😂🤷🏿‍♂️,0
@HuffPostPol Seems intentional don’t you think? Coming from the White Supremacy Network aka @FoxNews,0
@DailyMirror @BENEFITS_NEWS Good heavens he looks white?,0
@AaronLevitt @EricBalchunas Fake news!,0
@brianstelter Please send him back to 1950.,0
@JS_Ingersoll @DavePinFL @ceeeeggg @EmeryvilleMatty @The_Lady_Red @PanBePar @AP @TheDemocrats There was no valid point,0
@LindseyMastis These are the times that I wish people would suffer the same way they made others suffer. Let them rot in hell.,1
@CNNPolitics Tell your deaf boss !,0
@KyleClark @Justa_Jus @Vote4Levi @DenverWestword @calhounwestword You could say it burns like lava.,0
"RT @MadeleineOster3: Mi columna en https://t.co/ZhZ3bBe4DQ: ""El hábito no hace al monje como un discurso no hace a un líder. Recordemos que…",0
"Trump Used Racial Slur During ‘Celebrity Apprentice,’ Former White House Aide Says   via @NYTimes https://t.co/4zVyZ09S9D",0
"サービス業は職人です。
#ホテル接客術　#サービスとは　#ホスピタリティマインド",0
"Robbers ambush delivery driver, kill him and walk away with the #pizza https://t.co/dLIa1KOzcY   #LaVonDrake was de… https://t.co/2iPghgESaB",0
@JudgeJeanine @FoxNews I thought you had to be white to host his show.,0
"@CapehartJ @Lawrence That’s white people speak for:  I think that all African Americans are stupid and, surprise, s/he is “articulate”.",1
@washingtonpost This is ridiculous. The POLICE should get training on how not to panic and shoot black people. But… https://t.co/ABoe8a29YC,0
@Michael50063424 @FoxNews Very true but snowflakes enjoyed  it.dems make me sick to stomache.what happen to the goo… https://t.co/gODNDLfs0I,0
"@AP @Fahrenthold Hey, @realDonaldTrump apparently nearly 3000 Puerto Ricans died on your watch. And you considered… https://t.co/JOpYGa9RPW",0
@RT_com White Helmets 😀 like condoms will be thrown in the toilet once the US mission is complete.,0
@USATODAY Why does @USATODAY waste time interviewing corrupt officials only to get a Trump hate comment.,0
@NBCNews And she should be! Deport them all,0
@efnpg @NBCNews Yes because Donald Trump calls the bad the ugly truth about him fake news,0
Mike Pence stays silent for another explosive news week @CNNPolitics https://t.co/TGBbdZ5ylm,0
@adetulalekan @FoxNews @gen_jackkeane That wasnt Erdogan's fight. This one is. What happened? You still didnt get your pastor back.,0
"@GridlessAfrica @UltrashotNG A2a: As the founder of @UltrashoNG Nigeria’s leading media production company, I am al… https://t.co/Qt9niR1e6L",0
@IleyLorraine @IanLaveryMP @OwenJones84 @jeremycorbyn Racists joining Labour because it hates Jewish People?,0
"@CBSNews CBS you are wrong, that is what Ted Cruz said.   Here is what Beto said - https://t.co/JfTfAZF8gn",0
@washingtonpost Bet your life he is.  Just hope someone can hold him to it and put his sorry ass in jail,0
"@tribelaw @CNNPolitics Again, his ignorance of basic history is appalling.",0
@realDonaldTrump @SecPompeo @TuckerCarlson @FoxNews And you are ripping immigrant children from their parents’ arms. YOU are the monster.,0
@RealCandaceO @CNN @realDonaldTrump CNN hates whites.  They made that very clear.,0
@CNN Give me a break.  These are computer generated and are signed with auto-pens.  You people are seriously stupid.,0
@roberts_dano @WalesOnline Maggots only went for 2 days!! Try going missing for a fortnight haha,0
"@NBCNews Jesus, are they that scared of a rich old white man?",0
@Reuters Warmongerism will hate him even more,0
"@nytimes Yes, Washington has far too many statues of racist white men.",0
@AaronBlake Another day means another Trump lie,0
@NickCohen4 Not another racist anti-russian bot tweet.,0
"@Breaking911 @CalNBC They're all white! Those thugs are the racist, calling minorities racist. #Bassackwards",1
@TorontoStar So what you're saying is people would rather be comfortable than moral.,0
"@msnbc @aclu @SenateDems @HouseDemocrats @RAICESTEXAS @johncarlosfrey @democracynow 
CRIMES AGAINST HUMANITY https://t.co/InrIAyq4mE",0
@markknoller @jaketapper Is it ever white enough?,0
@ABC Riddled with lies just like everyone of Sanders press briefing. The lesson is Trump people are liars.,0
@FoxNews This PIG should be charged. Hope she goes to prison!,0
@kathleen_belew @pastpunditry 2/ the bigger threat is white supremacy in the White House &amp; GOP. https://t.co/9bCX2wSON8,0
@MSNBC POTUS is not white supremacist. 🔥🔥,0
@NickBryantNY @BBCJonSopel Hope they catch him and bite his tiny hands😄,0
"RT @gabrechaves: Você, publicitário ou marketeiro, terá que se esforçar muito para superar esse comercial aqui: https://t.co/ZwEpm2ZNj8",0
"@RonDeSantisFL Hey you racist bigot,  the word ""Monkey"" shouldn't be used to describe anyone. You are just like the… https://t.co/it6qSvLE2v",0
@s_mcleod @tchuy03 @brianstelter @atompkins According to CNN only white racism exists.,0
@bulltwittingman @JuliaHB1 @Arron_banks What a bigot. Voted Brexit only because we are stupid then,0
"RT @KbBensaid: *💥جديد💥*

*📍كلمة توجيهية للسلفيين في مسجد تقي الدين الهلالي خصوصا وألمانيا عموما.*
 
*📌ألقاها فضيلة الشيخ عبد الله البخاري ب…",0
@Sdkblaugrana non c toi t nul wsh t'es ravagé c'est quoi ton top5 de merde,0
@ABC @jonkarl Wow - tRump is such an ass.,0
@KaivanShroff @nicoleperlroth What's racist about being against illegal immigration? What's racist about pointing o… https://t.co/MBQg0w8uOD,0
@CNN Yes you are guilty and you are scared of Muller because he's not given in to your intimidation.,0
Illegal border crossings from U.S. increase by nearly 23 per cent from June to July /via @globeandmail #cdnimm https://t.co/YEU8PPIQTD,0
@bart57579 @Davidfergerson2 @AP Ok Bart. Guns are made for one thing. To kill.,0
@JuliaHB1 I think the fat bastard crushed it.,0
@paulwsj @WSJ Next on the cutting block? ALL YOU OLDER WHITE FOLKS ON SOCIAL SECURITY AND MEDICARE who voted Republ… https://t.co/BGqc01gK7f,0
@jonkarl @realCfjjitesji @realDonaldTrump This bully cheated his way to being able to sit behind that desk .... remove this Con man  !,0
@WSJ Sears killed their own business by buying KMart.,0
"@BBCNews @BBCBreaking @BBCWorld @BBC 
Here Is Some News, Yes ⁉️
Do Your Job‼️
Anyone would think you're racist...
https://t.co/lWU7edCEYi",0
"Well, at Least Sheriff Joe Isn’t Going to Congress   via @NYTimes As a resident of AZ, I’m thrilled to see the end… https://t.co/PtlNObb1Wo",0
@AP_Politics @AP Will he have an ankle monitor on by then?,0
@ChaseMigo I’m to the rescue,1
"RT @JimmysSeafood: 4 shrimp, 2 crabs, and one lobster died to create this beautiful masterpiece.

That’s still 35,993 less animals than @pe…",0
@MrTomMcDermott Kurt Zouma 😂😂😂 you can’t make this shit up. Roll on 5pm tomorrow. #mufc,0
@BenDolan19 @UTVNews @campaignforleo @Pontifex How charming. 😎,0
@ConserValidity @HuffPost @CalebJHull @FreedomGottaAK It’s full of white women.,0
@Lugey6 @Channel4News Simple solutions for simple minds,0
Who is this Nicole loser on @MSNBC ?,0
@TheEconomist @maggieNYT Please read @wphillips49 The Oxygen of Amplification,0
@GlennThrush Mick Mulvaney needs a punch in the nuts.🥊🎯💥🥜🥜🚑,1
White House Counsel Don McGahn latest to depart Team Trump https://t.co/n49pQt7fPd via @msnbc,0
@SkyNews 66% percent of Briton thinks Muslims are racist.,1
@128smith @standardnews Should be hung instead,1
"@mkyewalabye @cobbo3 U dead, please remain dead in peace",0
@CBSNews Save us black women! You're our only hope!,0
RT @ondinemonet: @ABC @Rtreatwilliams Hero then. Hero still. Hero forever. 💔,0
@FoxNews Then you'll see the true culprits!!,0
@rumpfshaker @benshapiro @jaketapper Murder &gt; conspiracy. Sad that the “dead white girl” was such a distraction to you heartless monsters.,0
@AlArabiya_Eng ofcourse. children blew up themselves. it happens. murderer wahhabis.your time will come,1
@tristangrayedi @DawnHFoster @OwenJones84 You didn’t read the article did you.,0
White House defends record on Hurricane Maria https://t.co/rsMEKUQgBy via @usatoday,0
¿Qué hay detrás de este boom de Wall Street? https://t.co/RXjGckfY6x,0
@CNN trump is upset that Sen McCain invited a black man to be among those to eulogize him. Trumps a disgrace to our… https://t.co/kHKeTDpmH2,0
@MSNBC Targeting witless Trump was a stupid thing for the Russians to do. Electing him was a stupid thing for Americans to do.,0
@Snappy160 @IainDale Nor dislike white people so much.,0
@NYTimesPR @elizashapiro @cliffordlevy @amyvirshup Likely another racist working for @nytimes,0
RT @LennaLeprena: @169lunar @smh Global corps treat Libtrash govts in Oz like cash cows...pathetic worthless imbeciles..,0
Man tasered https://t.co/pysnDIWAl9,0
"@DouglasKMurray The exmuslim, Apostate Prophet's take on Aisha @exmuslimprophet https://t.co/WGRx7PWRK2",0
@samanthsmith1 @slpng_giants @AriMelber @MSNBC Ban Bannon.  It is even telling you what to do in his name.,0
@NBCNews Cancel this Racist Witch! https://t.co/wnx0kOeoiX,1
@ABC That witch hunt is proving to be more like a guilty criminal hunt.,0
@Reuters I think this is another fake news after South Africa took over the land and farms from white people .. you guys are nuts ..,0
"RT enasreviews ""Welcome to your new favorite #scifi series! mogyorosizoltan https://t.co/lCpoAIIOst https://t.co/qwinWMonZZ""",0
@FoxNews Wow what are Hollywood left wing tree hugging idiots going to do if dems shun them.,0
"D-1 Ong's Day

""Cause my favored song is your voice
My favored color is your eyes
Favored stars are shining bright… https://t.co/mWWlrv5stH",0
@AJEnglish That time will come when even stones will say behind me is a jew come and kill him......,1
"@johniago @Pezza240 @mmeil629 @brianmoore666 To quote an ancient sage : who's the more foolish, the fool or the fool that follows him?",0
@realDonaldTrump @SecPompeo @TuckerCarlson @FoxNews Fuck you trump and your fox narratives.,0
@DrJudeBug @DPJHodges You might want to re read his tweet. Inference clear,0
@Newsweek So the white Supremacists in the White House are poor and uneducated?,0
@pbump They're like ferocious zombies living off pure hate.,0
@heyfeifer @DescriptApp You're selling us out to the robots!,0
RT @IanDunt: You can't trust someone who doesn't like dogs. I mean what the fuck is that. https://t.co/QiLvmtFbVL,0
@juliehdavis @maggieNYT Colonialist white supremacist tweet.,0
@theage That's all Turnbull's got left...dog whistling to white supremacists! https://t.co/uPktNWRa9W,0
RT @GLadyof2: @washingtonpost Why are they in jail? Go ahead and deport them?,0
@BsaFriend @BBCNews @SkyNews @Channel4News @channel5_tv @RT_com @georgegalloway Abicat is good. Last scab healed so… https://t.co/bGxYdsQxTA,0
Mecha Animeに何が起こったのですか？ |アニメネットワーク Anime Network https://t.co/0S1w9kwcBg https://t.co/VA1Do1qNDj,0
@ABC Lucky for them they're white.,0
RT @MarkReid97: @s_anderson2310 @GeraldoRivera @maggieNYT Your an idiot,0
@Newsweek apparently newsweek hates black women. certainly making them look dishonest.,1
"@RT_com They block useful content and leave #racist, hate, sexual and #pedophile content. We are so proud of you @facebook 💣 💥",0
@cbs why not let sanders finish his interview and explain how he plans in paying for all his promises!!!,0
@JoeConchaTV I’m not a violent person but I feel the urge to just punch the ever living shit out of… https://t.co/fj3qz1CwbW,1
@Ward223Ward @ralphtheblue @terrychristian @FraserNelson @UKLabour @jeremycorbyn As opposed to lazy free loading greedy self serving pricks🤔,0
"@CherieEd @KillDaWabbit2 @JenniferJJacobs Dictionary example of ""cutting your nose off to spite your face"".",0
@robotnic your neighbourhood sounds like it's full of some basic-ass criminals,0
@toadmeister White countries were built by white people FOR white people with white sensibilities hence we have a r… https://t.co/KXZOb0v4s8,0
"@ABC As bad as the sympathetic judges who give pedophiles, and rapists probation. Do they get death threats too?",0
